,0,1,2,3
600767,5,6,2,1
600768,4,4,9,8
600769,4,4,6,4
600770,6,6,5,5
600771,6,5,2,2
600773,6,8,4,5
600774,6,8,7,6
600775,6,5,5,5
600776,6,5,4,4
600777,5,6,6,7
600778,7,7,6,8
600779,9,9,7,7
600780,7,7,5,5
600781,6,7,6,6
600782,7,8,5,5
600783,4,4,4,4
600784,7,6,2,3
600785,5,5,7,6
600787,5,6,7,7
600789,5,6,6,6
600790,5,4,6,5
600791,6,7,5,6
600792,9,8,6,6
600793,7,8,4,5
600794,7,9,8,9
600795,7,8,8,8
600796,2,3,5,5
600797,9,7,8,7
600798,9,7,9,8
600800,2,5,4,4
600801,9,9,8,9
600802,9,9,4,4
600803,5,7,6,3
600804,4,3,3,2
600805,9,7,5,5
600806,1,1,1,1
600807,4,7,8,8
600808,10,9,5,4
600809,8,5,4,2
600810,6,8,4,3
600811,7,5,4,5
600812,8,7,8,6
600814,8,5,7,5
600815,5,3,4,3
600816,1,0,1,0
600817,5,5,4,3
600818,5,3,3,3
600819,8,7,8,9
600820,6,4,4,4
600821,5,2,2,1
600822,7,9,4,7
600823,6,5,5,3
600824,7,6,5,4
600825,6,4,3,4
600826,6,5,7,6
600827,6,5,5,4
600828,7,9,7,6
600829,7,7,6,2
600830,5,5,6,5
600831,5,5,5,4
600833,5,5,7,6
600834,4,4,2,5
600835,7,7,7,4
600836,7,6,4,3
600837,1,1,1,1
600838,7,7,5,4
600839,5,5,4,2
600841,6,6,5,4
600843,5,4,3,4
600844,4,4,1,0
600845,8,7,8,7
600846,5,6,5,7
600847,5,3,5,7
600848,5,4,5,6
600850,6,6,2,3
600851,8,8,7,6
600853,6,4,5,5
600854,10,7,6,6
600855,4,6,6,6
600856,4,2,1,2
600857,7,7,5,4
600858,6,3,7,6
600859,7,5,4,4
600860,7,3,4,2
600861,4,5,4,3
600862,6,6,5,4
600863,9,8,6,8
600864,1,2,2,1
600865,8,7,7,6
600866,7,9,6,6
600867,2,3,4,7
600868,5,3,6,6
600869,6,6,4,6
600870,3,6,7,6
600871,8,7,8,8
600872,8,7,3,7
600873,8,5,5,4
600874,4,3,3,3
600875,6,6,8,9
600876,7,5,3,5
600877,5,3,6,5
600879,6,5,3,4
600880,7,4,5,7
600881,7,3,4,4
600882,7,7,5,5
600883,6,7,5,4
600884,4,6,5,5
600885,6,4,5,5
600886,7,7,8,9
600887,7,9,3,4
600888,5,6,2,2
600889,2,4,7,6
600890,3,2,2,2
600891,8,4,4,4
600892,6,4,5,8
600893,7,6,4,5
600894,5,3,5,7
600895,5,5,5,5
600896,7,7,2,1
600897,8,6,9,8
600898,4,5,3,2
600900,10,8,9,7
600901,1,1,1,1
600903,2,6,6,6
600908,1,1,1,1
600909,1,1,1,1
600917,5,4,7,7
600919,1,1,1,1
600926,1,1,1,1
600928,,1,1,1
600929,1,1,6,7
600933,2,4,4,2
600936,3,2,3,3
600939,7,9,8,9
600958,1,1,1,1
600959,2,2,3,3
600960,4,2,4,7
600961,4,4,6,6
600962,5,5,4,4
600963,10,8,3,3
600965,7,4,7,4
600966,3,3,3,4
600967,1,2,6,6
600968,,,1,1
600969,7,6,5,5
600970,7,9,7,8
600971,4,8,8,5
600973,5,5,6,8
600975,4,4,7,6
600976,7,5,7,4
600977,8,7,4,6
600978,8,4,6,6
600979,6,5,6,4
600980,8,6,4,3
600981,7,5,6,4
600982,8,8,3,4
600983,6,7,3,3
600984,7,8,7,6
600985,5,6,6,5
600986,7,7,7,6
600987,4,4,4,5
600988,6,4,8,8
600989,,,1,1
600990,3,8,5,3
600992,5,8,6,3
600993,6,6,5,6
600995,8,7,6,5
600996,2,2,3,3
600997,10,7,7,5
600998,5,5,6,6
600999,1,1,1,1
601000,4,4,7,7
601001,6,5,4,4
601002,3,7,9,7
601003,9,8,6,6
601005,8,10,3,5
601006,6,6,6,7
601007,8,6,5,7
601008,6,7,7,5
601009,1,1,1,1
601010,6,6,5,6
601011,8,8,3,3
601012,6,7,7,6
601015,7,9,5,4
601016,7,7,5,5
601018,6,6,6,8
601019,2,6,6,4
601020,6,4,4,4
601021,5,4,5,6
601028,5,5,2,2
601038,3,3,5,8
601058,8,6,7,4
601066,1,1,1,1
601068,1,1,1,5
601069,3,3,4,5
601086,6,6,4,4
601088,5,7,8,7
601098,5,4,8,5
601099,0,0,1,1
601100,9,10,6,8
601101,6,8,7,4
601106,7,7,4,7
601107,6,4,8,9
601108,1,1,1,1
601111,5,7,7,7
601113,6,6,6,7
601116,4,4,5,5
601117,6,6,8,8
601118,5,4,8,6
601126,8,4,6,7
601127,6,5,3,2
601128,1,1,1,1
601137,8,6,5,2
601138,1,1,7,5
601139,5,8,3,6
601155,7,6,5,4
601158,7,6,3,3
601162,,1,1,1
601163,7,7,7,6
601166,1,1,1,1
601168,6,3,4,3
601169,1,1,1,1
601177,7,5,2,3
601179,5,3,3,6
601186,4,5,5,4
601188,6,5,6,7
601198,1,1,1,1
601199,4,5,4,5
601200,3,3,3,3
601208,3,2,6,6
601211,1,1,1,1
601212,5,7,6,5
601216,7,3,1,1
601218,3,2,6,6
601222,6,9,6,6
601225,7,6,7,7
601226,9,8,6,5
601228,6,6,6,3
601229,1,1,1,1
601231,5,4,6,3
601233,5,5,5,6
601236,,,1,1
601238,6,5,3,4
601258,6,5,2,0
601288,1,1,1,1
601298,,1,1,1
601311,5,5,7,4
601313,0,1,1,1
601318,1,1,1,1
601319,,1,1,1
601326,8,6,5,5
601328,1,1,1,1
601330,1,1,4,5
601333,7,5,5,3
601336,1,1,1,1
601339,6,3,3,3
601360,1,3,7,7
601366,4,4,4,5
601368,5,4,1,3
601369,7,7,7,5
601375,1,1,1,1
601377,1,1,1,1
601388,7,6,5,6
601390,6,6,2,4
601398,1,1,1,1
601500,3,6,3,3
601515,5,7,5,5
601518,4,5,5,5
601519,3,3,4,4
601555,1,1,1,1
601558,5,7,5,3
601566,4,6,5,4
601567,3,2,7,9
601577,1,1,1,1
601579,4,5,3,3
601588,6,8,7,6
601595,7,5,4,5
601598,,1,2,2
601599,6,8,7,8
601600,6,7,7,7
601601,1,1,1,1
601606,1,1,2,6
601607,3,3,7,6
601608,8,7,6,7
601611,3,5,2,2
601615,,1,1,1
601616,8,5,4,6
601618,6,6,6,5
601619,8,7,6,7
601628,1,1,1,1
601633,5,5,2,4
601636,7,7,5,4
601666,4,4,9,8
601668,3,3,6,7
601669,4,2,3,3
601677,4,8,6,6
601678,5,4,3,3
601688,1,1,1,1
601689,6,7,4,3
601698,,,1,1
601699,9,6,7,4
601700,4,2,4,4
601717,3,5,6,7
601718,7,5,2,4
601727,6,3,2,1
601766,6,7,4,5
601777,5,5,3,2
601788,1,1,1,1
601789,5,6,7,4
601798,4,6,6,6
601799,6,7,5,5
601800,6,1,2,1
601801,6,4,6,4
601808,3,7,7,7
601811,8,6,6,5
601818,1,1,1,1
601828,2,4,6,6
601838,1,1,1,1
601857,8,8,3,3
601858,5,8,6,7
601860,,1,1,1
601865,,1,1,2
601866,7,6,5,6
601869,1,1,3,4
601872,6,5,5,7
601877,8,8,5,4
601878,1,1,1,1
601880,6,8,8,8
601881,1,1,1,1
601882,7,5,5,2
601886,5,5,6,8
601888,6,8,8,7
601890,3,4,5,6
601898,8,8,8,7
601899,6,5,3,3
601900,6,7,5,6
601901,1,1,1,1
601908,7,6,4,4
601918,8,8,7,9
601919,3,3,6,6
601928,6,6,6,7
601929,3,3,4,4
601933,4,4,4,6
601939,1,1,1,1
601949,8,7,5,5
601952,7,7,4,6
601958,8,8,7,7
601965,8,6,4,6
601966,6,3,7,7
601968,10,8,7,6
601969,5,2,6,6
601975,,1,2,2
601985,8,7,4,5
601988,1,1,1,1
601989,7,6,8,7
601990,1,1,1,1
601991,5,6,5,7
601992,7,6,6,6
601996,3,4,6,8
601997,1,1,1,1
601998,1,1,1,1
601999,7,8,4,4
603000,6,5,7,7
603001,5,5,5,5
603002,5,3,7,8
603003,8,7,2,2
603005,6,5,5,7
603006,3,3,6,7
603007,3,3,4,2
603008,5,3,6,6
603009,4,3,4,4
603010,7,6,9,7
603011,3,7,5,4
603012,9,6,5,7
603013,1,1,6,8
603015,5,5,4,5
603016,8,7,7,5
603017,8,8,2,3
603018,4,5,6,7
603019,8,8,3,7
603020,5,5,5,4
603021,7,4,3,2
603022,6,5,4,4
603023,4,2,4,5
603025,6,6,4,3
603026,8,7,6,8
603027,5,4,5,5
603028,3,3,7,7
603029,3,5,4,4
603030,8,6,3,3
603031,7,3,3,3
603032,4,5,2,4
603033,4,5,5,4
603035,4,4,4,5
603036,5,6,8,7
603037,5,7,3,5
603038,6,7,5,6
603039,5,7,6,6
603040,5,5,4,4
603041,5,4,5,7
603042,2,0,2,3
603043,8,4,5,4
603045,1,1,3,3
603050,4,4,1,4
603055,7,3,3,4
603056,1,5,5,6
603058,7,7,4,4
603059,1,1,6,7
603060,7,6,5,6
603063,4,3,4,4
603066,5,8,5,5
603067,7,6,5,5
603068,,,1,1
603069,7,4,4,4
603076,2,3,6,7
603077,5,5,6,7
603078,4,4,3,3
603079,5,3,3,2
603080,2,2,3,3
603081,3,3,4,5
603083,2,4,3,1
603085,1,3,2,7
603086,6,6,4,3
603088,5,5,7,8
603089,5,3,5,4
603090,6,7,3,1
603093,,,,1
603096,5,5,5,5
603098,5,3,7,7
603099,5,3,5,5
603100,9,7,5,6
603101,4,3,5,6
603103,2,6,3,4
603105,1,1,4,1
603106,3,4,3,2
603108,8,5,5,7
603110,4,4,4,5
603111,2,3,6,6
603113,9,6,5,5
603115,,,,1
603116,6,5,6,3
603117,3,2,3,3
603118,5,5,7,6
603121,,1,1,1
603123,8,4,6,5
603126,7,6,6,7
603127,6,6,5,5
603128,7,8,8,8
603129,5,4,5,6
603131,5,3,4,4
603133,4,2,2,0
603136,6,7,7,6
603138,7,5,4,4
603139,6,5,3,3
603156,1,4,7,6
603157,1,4,3,2
603158,7,4,5,5
603159,4,5,5,5
603160,5,6,7,7
603161,1,4,5,5
603165,6,5,5,4
603166,4,4,6,7
603167,6,5,5,4
603168,5,3,2,2
603169,2,2,7,7
603177,3,3,2,3
603178,4,3,1,1
603179,3,2,3,2
603180,4,4,5,3
603181,6,7,7,6
603183,4,2,5,4
603185,0,1,2,2
603186,5,4,7,6
603187,0,1,2,2
603188,5,4,4,2
603189,5,1,5,5
603192,1,1,2,7
603196,4,2,3,3
603197,3,2,1,2
603198,8,7,7,7
603199,5,6,8,7
603200,6,5,3,3
603203,4,7,3,5
603208,6,4,4,4
603214,1,1,5,5
603217,,,1,1
603218,7,5,7,6
603220,0,1,2,2
603222,2,2,6,6
603223,4,4,5,3
603225,5,4,4,2
603226,4,4,3,3
603227,7,6,2,4
603228,5,3,3,5
603229,2,2,9,8
603232,5,4,5,3
603233,4,5,3,5
603236,,,1,1
603238,7,6,8,7
603239,5,4,3,2
603256,,,,1
603258,4,3,6,6
603259,1,1,6,4
603260,2,9,4,4
603266,5,5,3,4
603267,,,1,1
603268,4,6,7,7
603269,6,4,9,6
603277,3,4,6,6
603278,2,6,3,3
603279,,,1,1
603283,2,4,8,3
603286,4,4,2,2
603288,4,4,3,2
603289,2,6,7,6
603297,1,1,2,7
603298,7,6,4,6
603299,6,5,8,7
603300,9,7,8,6
603301,1,1,6,2
603303,6,6,7,7
603305,4,2,3,5
603306,6,6,3,3
603308,5,7,9,8
603309,5,3,6,5
603311,6,4,2,2
603313,3,3,4,7
603315,5,7,4,6
603316,4,3,2,2
603317,,,1,1
603318,5,5,2,4
603319,4,4,5,5
603320,5,5,2,2
603321,4,4,3,2
603322,5,4,2,4
603323,1,1,1,1
603326,5,5,7,5
603327,,,1,1
603328,7,7,4,5
603329,2,3,5,4
603330,5,7,4,5
603331,5,6,2,1
603332,,1,1,1
603333,5,5,6,6
603335,7,6,4,2
603336,2,2,6,9
603337,7,6,2,3
603338,5,5,3,4
603339,8,5,2,1
603345,7,4,6,4
603348,1,1,4,5
603351,,1,1,1
603355,7,7,5,5
603356,1,4,4,4
603357,8,8,7,5
603358,4,4,2,5
603359,7,5,4,4
603360,6,5,5,7
603363,2,3,5,5
603365,2,7,5,6
603366,5,2,4,4
603367,7,8,6,8
603368,4,4,3,3
603369,7,7,8,6
603377,4,2,5,6
603378,4,1,7,7
603379,,,1,1
603380,4,5,4,6
603383,6,6,7,6
603385,6,4,5,4
603386,7,5,4,2
603387,6,5,5,5
603388,4,3,4,5
603389,2,2,1,3
603393,2,3,9,8
603396,4,5,7,5
603398,4,3,6,7
603399,8,7,7,6
603416,5,7,7,6
603421,3,3,5,3
603429,5,5,4,3
603444,6,6,6,7
603456,6,8,6,4
603458,4,4,3,3
603466,2,4,5,5
603477,2,4,4,3
603486,1,1,5,3
603488,5,4,7,6
603496,6,7,3,4
603499,2,4,6,3
603500,5,4,7,6
603501,6,5,4,5
603505,6,6,6,7
603506,1,3,5,6
603507,2,4,5,4
603508,7,6,6,6
603515,6,6,7,4
603516,1,3,6,5
603517,5,3,3,3
603518,9,8,3,5
603519,5,6,7,7
603520,8,2,5,4
603527,7,7,6,3
603528,7,8,8,6
603530,,,,1
603533,3,3,5,3
603535,7,5,5,4
603536,5,3,3,3
603538,3,2,7,6
603555,4,4,4,3
603556,5,6,7,5
603557,4,4,2,2
603558,7,4,7,6
603559,3,3,3,7
603566,6,5,4,4
603567,4,4,4,3
603568,5,3,6,8
603569,3,6,7,8
603577,4,4,4,6
603578,7,7,4,5
603579,6,6,6,6
603580,7,7,4,6
603583,1,1,2,6
603585,5,4,5,4
603586,5,3,6,7
603587,1,1,7,5
603588,6,6,4,4
603589,9,9,9,6
603590,1,1,2,6
603595,5,3,1,0
603596,1,1,7,7
603598,5,4,6,5
603599,6,9,8,8
603600,4,3,5,5
603601,3,7,9,8
603602,4,2,2,2
603603,5,6,2,0
603605,2,7,9,10
603606,8,6,6,6
603607,4,5,6,5
603608,3,5,4,5
603609,9,3,5,5
603611,6,7,4,3
603612,3,2,1,4
603613,,,1,1
603615,6,6,4,4
603616,6,7,6,6
603617,4,3,4,3
603618,4,4,5,6
603619,2,4,3,3
603626,3,4,4,4
603628,6,7,8,5
603629,0,1,2,2
603630,5,3,5,6
603633,5,4,4,4
603636,5,5,5,3
603637,7,6,5,5
603638,6,4,4,6
603639,6,4,5,8
603648,4,4,4,4
603650,1,1,1,3
603655,2,4,5,2
603656,5,3,4,4
603657,1,1,4,4
603658,6,4,6,4
603659,1,3,6,5
603660,5,4,5,5
603661,2,4,7,4
603662,,,1,1
603663,6,3,4,3
603665,4,4,7,5
603666,1,1,7,7
603667,2,2,3,4
603668,5,6,4,4
603669,7,3,5,3
603676,4,4,4,1
603677,3,4,6,6
603678,6,6,7,7
603679,6,4,3,3
603680,1,3,4,3
603681,,,1,1
603683,5,5,3,4
603685,2,3,4,5
603686,5,5,5,5
603687,,,1,1
603688,8,6,6,6
603689,7,10,8,7
603690,3,4,4,5
603693,1,1,3,5
603696,5,5,6,5
603697,,,1,1
603698,9,7,2,3
603699,8,5,6,7
603700,,1,1,1
603701,6,6,4,4
603703,2,1,5,6
603706,1,1,4,7
603707,7,7,4,3
603708,6,6,7,5
603709,1,3,8,5
603711,2,6,7,5
603712,1,4,6,6
603713,1,1,2,4
603716,4,3,5,5
603717,4,3,4,4
603718,4,2,3,5
603721,4,5,3,3
603722,2,5,6,4
603725,7,4,7,3
603726,4,3,3,4
603727,5,6,7,6
603728,5,4,4,3
603729,1,1,2,4
603730,4,4,5,5
603733,1,1,5,8
603737,4,2,4,3
603738,6,6,2,4
603739,,1,1,1
603755,,,,1
603757,5,5,3,4
603758,4,3,1,0
603766,5,5,4,5
603767,6,3,7,5
603768,3,2,3,3
603773,1,1,4,3
603776,7,5,4,3
603777,6,4,6,6
603778,6,3,4,2
603779,8,6,5,5
603786,,,,1
603787,6,5,6,5
603788,6,5,5,6
603789,3,2,5,5
603790,1,1,2,4
603797,3,5,7,7
603798,5,5,7,6
603799,10,7,4,4
603800,7,7,7,8
603801,8,5,6,6
603803,5,3,4,4
603806,4,5,6,5
603808,9,9,5,7
603809,2,6,4,3
603810,1,1,2,6
603811,6,5,5,5
603813,6,4,5,9
603815,,,,1
603816,1,2,3,5
603817,4,3,4,4
603818,2,2,5,8
603819,3,4,6,6
603822,10,8,6,5
603823,7,7,8,8
603825,5,4,6,6
603826,6,5,4,4
603828,6,6,6,5
603829,4,6,5,3
603833,6,6,5,3
603838,6,4,4,3
603839,8,3,4,5
603843,6,5,4,4
603848,2,5,5,4
603855,7,6,6,5
603856,2,5,7,9
603858,4,5,7,6
603859,5,5,6,5
603860,7,7,3,4
603861,4,4,5,5
603863,,,1,1
603866,6,6,6,3
603867,,,1,1
603868,5,4,2,2
603869,8,7,4,3
603871,1,3,7,7
603876,1,1,5,5
603877,7,7,6,7
603878,6,7,7,7
603879,4,5,5,6
603880,6,4,3,6
603881,5,6,4,3
603882,3,6,7,8
603883,4,6,2,4
603885,6,6,4,1
603886,7,5,7,7
603887,6,4,4,5
603888,6,3,2,2
603889,5,5,4,3
603890,2,4,3,4
603895,1,4,6,4
603896,5,4,5,2
603897,1,1,4,3
603898,7,6,7,3
603899,5,6,4,4
603900,7,8,7,5
603901,5,5,7,8
603903,4,3,5,4
603906,3,2,6,8
603908,5,5,3,7
603909,3,3,7,8
603912,2,5,4,3
603915,,,1,1
603916,1,5,5,5
603917,2,7,5,5
603918,6,5,9,6
603919,4,4,5,6
603920,5,6,7,6
603922,3,5,4,3
603926,4,3,3,3
603927,,,,1
603928,6,5,3,5
603929,6,7,6,5
603933,3,3,4,5
603936,5,6,5,6
603937,2,6,6,6
603938,3,3,4,6
603939,4,2,3,6
603955,3,3,5,5
603956,,1,1,1
603958,5,3,3,2
603959,7,5,3,3
603960,5,4,7,7
603963,6,6,4,5
603966,5,3,5,4
603967,,,1,1
603968,8,5,8,7
603969,3,4,4,6
603970,1,7,3,4
603976,6,3,3,3
603977,3,3,8,8
603978,3,3,3,3
603979,6,8,3,4
603980,7,8,4,4
603982,,,1,1
603983,,,1,1
603985,7,3,1,1
603986,3,3,5,4
603987,7,2,3,3
603988,7,5,7,6
603989,3,4,4,5
603990,3,4,4,5
603991,4,5,4,2
603992,,,,1
603993,8,8,4,6
603996,7,6,4,3
603997,6,4,5,5
603998,5,5,3,3
603999,4,2,6,5
688001,,,,1
688002,,,,1
688003,,,,1
688005,,,1,1
688006,,,,1
688007,,,,1
688008,,,1,1
688009,,,1,1
688010,,,,1
688011,,,,1
688012,,,1,1
688015,,,1,1
688016,,,,1
688018,,,,1
688019,,,,1
688020,,,,1
688022,,,,1
688028,,,,1
688029,,,,1
688030,,,,1
688033,,,,1
688036,,,,1
688066,,,,1
688068,,,,1
688088,,,1,1
688099,,,,1
688116,,,,1
688122,,,,1
688168,,,,1
688188,,,,1
688321,,,,1
688333,,,,1
688368,,,,1
688388,,,,1
900929,2,2,2,2
900939,2,1,1,1
900948,2,2,3,3
900951,1,0,1,0
900953,1,1,1,1
900956,1,2,2,3
900957,2,2,2,3
